pair_id,survey,final_L1,final_barrier_code,final_feasibility,confidence,L1_agree_oa_an,feas_agree_oa_an,has_google,final_barrier_code_oa,final_feasibility_oa,L1_oa,final_barrier_code_an,final_feasibility_an,L1_an,final_barrier_code_go,final_feasibility_go,L1_go
FOODAPS_0499,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0500,FOODAPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
FOODAPS_0501,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0502,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0503,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0504,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0505,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0506,FOODAPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,RS.1,F3,RS,,,
FOODAPS_0507,FOODAPS,CC,CC.2,F2,MODERATE,True,False,False,CC.2,F2,CC,CC.4,F3,CC,,,
FOODAPS_0508,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0509,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0510,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0511,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0512,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0513,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0515,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0514,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0517,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0518,FOODAPS,PC,PC.1,F1,HIGH,True,True,False,PC.1,F1,PC,PC.1,F1,PC,,,
FOODAPS_0516,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0519,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.4,F3,CC,,,
FOODAPS_0520,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0521,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0522,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0523,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0524,FOODAPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
FOODAPS_0525,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0526,FOODAPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,RS.1,F3,RS,,,
FOODAPS_0527,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0528,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0529,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0530,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0532,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0531,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0533,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0534,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0535,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0536,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0538,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0537,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0539,FOODAPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
FOODAPS_0540,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0541,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0549,FOODAPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
FOODAPS_0556,FOODAPS,MC,MC.4,F1,MODERATE,False,True,False,MC.4,F1,MC,NHB.0,F1,NHB,,,
FOODAPS_0566,FOODAPS,PC,PC.1,F3,HIGH,True,True,False,PC.1,F3,PC,PC.3,F3,PC,,,
FOODAPS_0567,FOODAPS,PC,PC.1,F3,HIGH,True,True,False,PC.1,F3,PC,PC.1,F3,PC,,,
FOODAPS_0568,FOODAPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,PC.3,F3,PC,,,
FOODAPS_0569,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0570,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0571,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0573,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0572,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0575,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0574,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0576,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0577,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0578,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0579,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0580,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0581,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0582,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0583,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0584,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0585,FOODAPS,TC,TC.2,F2,MODERATE,False,True,False,TC.2,F2,TC,RS.1,F2,RS,,,
FOODAPS_0587,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0586,FOODAPS,CC,CC.2,F2,MODERATE,True,False,False,CC.2,F2,CC,CC.2,F3,CC,,,
FOODAPS_0588,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0589,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0591,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0590,FOODAPS,CC,CC.2,F2,LOW,False,False,False,CC.2,F2,CC,RS.1,F1,RS,,,
FOODAPS_0595,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.2,F1,RS,,,
FOODAPS_0592,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0593,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0596,FOODAPS,TC,TC.2,F1,HIGH,True,True,False,TC.2,F1,TC,TC.2,F1,TC,,,
FOODAPS_0598,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0597,FOODAPS,CC,CC.2,F2,MODERATE,True,False,False,CC.2,F2,CC,CC.2,F3,CC,,,
FOODAPS_0599,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0600,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0601,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0602,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0603,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0604,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0605,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0607,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0608,FOODAPS,CC,CC.1,F2,LOW,False,False,False,CC.1,F2,CC,RS.1,F1,RS,,,
FOODAPS_0606,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0609,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
