question_id,question_text,survey,is_multilevel,question_length
4861,"During the 2019–20 school year, how many students were involved in committing the following offenses, and how many of the following disciplinary actions were taken in response?",School Survey on Crime and Safety (SSOCS),False,176.0
4862,"Use/possession of a firearm or explosive device* b. Use/possession of a weapon* other than a firearm or explosive device* c. Distribution, possession, or use of illegal drugs d. Distribution, possession, or use of alcohol e. Physical attacks or fights",School Survey on Crime and Safety (SSOCS),True,251.0
4863,"During the 2019–20 school year, how many of the following occurred? a. Students were removed from your school without continuing services for at least the remainder of the school year for disciplinary reasons. (NOTE: This number should be greater than or equal to the sum of entries in item 33, column 2.) b. Students were transferred to alternative schools* for disciplinary reasons. (NOTE: This number should be greater than or equal to the sum of entries in item 33, column 3.)",School Survey on Crime and Safety (SSOCS),True,480.0
4864,Which of the following best describes your school? 1 Regular public school 2 Charter school 3 Has a magnet program for part of the school 4 Exclusively a magnet school 5 Other,School Survey on Crime and Safety (SSOCS),False,175.0
4865,Please provide the following dates: a. Start date for your 2019–20 school year b. End date for your 2019–20 school year,School Survey on Crime and Safety (SSOCS),True,119.0
4866,Our records have your name as [NAME]. Is this correct?,Census Military Panel (CMP),False,54.0
4867,What is your name?,Census Military Panel (CMP),False,18.0
4868,"Are you or your spouse currently serving in the U.S. Armed Forces (Active Duty, Reserve, or National Guard)? Reserve and Guard members/spouses who are full-time active duty (AGR/FTS/AR) or currently “activated” should select the “Reserve or National Guard” response(s). Select all that apply. ",Census Military Panel (CMP),False,293.0
4869,"CONFIRM To confirm, neither you nor your spouse are currently serving in the military. If that is correct, please select 'Confirm' below. Otherwise, please update your response above.",Census Military Panel (CMP),False,183.0
4870,What is your current grade?,Census Military Panel (CMP),False,27.0
4871,What is your spouse's current grade?,Census Military Panel (CMP),False,36.0
4872,"To confirm, neither you nor your spouse are currently serving in grades E1, E2, E3, or E4. If that is correct, please select 'Confirm' below. Otherwise, please update your response on the previous page",Census Military Panel (CMP),False,201.0
4873,"1.    Overall, how satisfied are you with the military way of life?",Census Military Panel (CMP),False,67.0
4874,Do you think your spouse should stay on or leave active duty? ,Census Military Panel (CMP),False,62.0
4875,"1.    Suppose that you have to decide whether to stay on active duty. Assuming you could stay, how likely is it that you would choose to do so?",Census Military Panel (CMP),False,143.0
4876,"1.    In the general election held on November 5, 2024, did you vote?",Census Military Panel (CMP),False,69.0
4877,"Which statements describe your food availability growing up (before age 16)? Please select all that apply.  We had no problems consistently accessing adequate food; We couldn’t afford to eat balanced meals (e.g., fruit, vegetables, whole grains, lean protein, and low-fat dairy); We worried whether our food would run out before we got money to buy more; We had to cut the size of meals or skip meals because there wasn’t enough money for food; I lost weight because there wasn’t enough money for food.",Census Military Panel (CMP),False,502.0
