question_id,question_text,survey_key
Q6688,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $1,250 to $1,449/at $300,000 to $349,999/at $350,000 to $399,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6689,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) ((at $1,450 to $1,649/at $350,000 to $399,999/at $400,000 to $499,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6690,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $1,650 to $1,849/at $400,000 to $449,999/at $500,000 to $599,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6691,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $1,850 to $2,049/at $450,000 to $499,999/at $600,000 to $699,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6692,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $2,050 to $2,249/at $500,000 to $549,999/at $700,000 to $849,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6693,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $2,250 to $2,449/at $550,000 to $599,999/at $850,000 to $999,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6694,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $2,450 or more/at $2,450 to $2,699/at $600,000 to $649,999/at $1,000,000 to $1,249,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6695,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $2,700 to $2,999/at $650,000 to $699,999/at $1,250,000 to $1,499,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6696,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $3,000 or more/at $700,000 or more/at $1,500,000 or more) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6697,"For this current survey month, how did you gather (or attempt to gather) data for this case?",Survey of Market Absorption (SOMA)
Q6698,01.  The address we have on file appears below. Is this the address where you currently live?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6699,What is your name?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6700,What is your email?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6701,"We can also send updates, notifications, and survey links via text message. Would you like us to contact you by text message?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6702,Please enter the cell phone number where you wish to receive text messages.,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6703,"Who lives at [fill address], even if they are not related to you? Please list all the people who will be living at your address over the next week. Include any babies or young children.",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6704,"Is there anyone else who USUALLY lives here, but is now away for reasons such as traveling for vacation or for work, in the military, or in the hospital?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6705,"Is there anyone else who lives here, such as a roommate, renter, or person you employ (for example, a babysitter)?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6706,"Please select whether each person listed below will be here for the next [fill] days, away for the next [fill] days or is a guest that is visiting here temporarily.",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6707,Do all people in your household share food?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6708,Select the names of the people listed below that share food with each other as a group.,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6709,About how much of the food shopping do you do for your household?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6710,About how much of the food shopping do you do for your food sharing group?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6711,Please select the name of the person below who does half or more than half of the food shopping for your household.,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6712,Please select the name of the person below who does half or more than half of the food shopping for your food sharing group,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6713,About how much of the meal planning or meal preparation do you do for your household?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6714,About how much of the meal planning or meal preparation do you do for your food sharing group?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6715,What is your date of birth?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6716,Please verify or enter correct age.,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6717,Are you male or female?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6718,What is your race and/or ethnicity? Select all that apply.,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6719,What is the highest level of school you completed or the highest degree you received?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6720,"Are you currently married, widowed, divorced, separated, or never married?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6721,Is your spouse a member of this household?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6722,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6723,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6724,What is the reason you will not attend school this week and next week?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6725,What is the level of school that you attended before summer break?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6726,What is the level of school that you attend when not on a school break?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6727,What are the first and last days of the school break or summer vacation?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6728,"Is that school a public school, private school, or charter school?",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6729,What is the name of that school?,Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
Q6730,"[During the school year/Last school year], does your school serve school lunches? These are lunches that are free or that are paid for.",Food Acquisition and Purchase Survey (FoodAPS) Initial Interview/Household Survey
